country.name,cown,year,democracy,democracy_duration,gdppc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,elec.leg,elec.pres,elec.any,v2cacamps,region,sve,erosion.strict,eroder,inc.top10,inc.bot50,inc.top1,wealth.top10,wealth.bot50,wealth.top1,wb.gini,prs.ge,wiid.gini,wid.gini,pre.wid.gini,v2smpolsoc
Jamaica,51,2011,1,50,8159.876165,42.5,1.59,44.9,1.98,1,0,1,-2.196,Latin America & Caribbean,1,0,0,0.5355,0.0999,0.1933,0.6732,0.0297,0.3421,NA,0.75,NA,60.46178588,65.47159158,-0.564
Jamaica,51,2012,1,51,8187.193674,42.4,1.61,44.8,2,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5249,0.1029,0.1895,0.6403,0.0377,0.3067,NA,0.75,37.48,59.47311392,64.68712374,-0.564
Jamaica,51,2013,1,52,8442.983667,42.4,1.63,44.8,2.04,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.535,0.1031,0.2013,0.6573,0.0337,0.3251,NA,0.75,40.04,59.94229276,65.15877357,-1.074
Jamaica,51,2014,1,53,8545.102837,42.2,1.67,44.7,2.12,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5308,0.1037,0.202,0.6476,0.036,0.3146,NA,0.75,36.37,59.53198047,64.94845265,-1.074
Jamaica,51,2015,1,54,8792.056957,42.1,1.74,44.5,2.2,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5283,0.1052,0.1947,0.6449,0.0367,0.3117,NA,0.75,36.89,59.13302693,64.62009195,-1.074
Jamaica,51,2016,1,55,9194.156739,42,1.87,44.5,2.35,1,0,1,-2.196,Latin America & Caribbean,1,0,0,0.5276,0.1057,0.1985,0.6372,0.0384,0.3033,NA,0.75,34.66,58.84831125,64.5678928,-1.074
Jamaica,51,2017,1,56,9600.104746,41.9,2.02,44.5,2.5,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5311,0.1035,0.1914,0.6244,0.0411,0.2893,NA,0.75,NA,59.02167753,64.88807733,-1.074
Jamaica,51,2018,1,57,9968.594493,NA,NA,NA,NA,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5269,0.1037,0.1898,0.6155,0.0429,0.2795,NA,0.75,NA,58.74748983,64.67005058,-1.074
Jamaica,51,2019,1,58,10190.47465,NA,NA,NA,NA,0,0,0,-2.196,Latin America & Caribbean,1,0,0,0.5179,0.1039,0.183,0.6169,0.0426,0.281,NA,0.75,NA,58.14430301,64.24671382,-0.749
Jamaica,51,2020,1,59,9241.575604,NA,NA,NA,NA,1,0,1,-1.249,Latin America & Caribbean,1,0,0,0.5331,0.0932,0.1962,0.6169,0.0426,0.2811,NA,0.75,NA,59.27045757,66.03839232,-0.55
Trinidad & Tobago,52,1995,1,34,9399.798198,42.5,2.96,45.4,3.94,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.6938,0.0241,0.364,NA,NA,NA,NA,67.83570685,NA
Trinidad & Tobago,52,1996,1,35,10227.51743,42.5,3.02,45.5,3.99,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.6939,0.0241,0.364,NA,0.5,NA,NA,67.83570685,NA
Trinidad & Tobago,52,1997,1,36,11173.20652,42.5,3.06,45.5,4.04,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.694,0.0241,0.3641,NA,NA,NA,NA,67.83570685,NA
Trinidad & Tobago,52,1998,1,37,12198.93478,42.6,3.11,45.5,4.07,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.6941,0.024,0.3642,NA,0.75,NA,NA,67.83570685,NA
Trinidad & Tobago,52,1999,1,38,13344.57489,42.6,3.15,45.5,4.11,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.6941,0.024,0.3643,NA,NA,NA,NA,67.83570685,NA
Trinidad & Tobago,52,2000,1,39,14547.23542,42.7,3.16,45.5,4.13,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5525,0.0839,0.1895,0.6942,0.024,0.3644,NA,0.75,NA,64.56204655,67.83570685,-0.491
Trinidad & Tobago,52,2001,1,40,15431.61238,42.7,3.18,45.5,4.14,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5646,0.0796,0.1985,0.6943,0.024,0.3645,NA,NA,NA,65.5436306,68.85414078,-0.491
Trinidad & Tobago,52,2002,1,41,16845.87823,42.7,3.21,45.5,4.18,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5642,0.0799,0.19,0.6944,0.024,0.3645,NA,0.75,NA,65.31744971,68.75648147,-0.491
Trinidad & Tobago,52,2003,1,42,19539.40481,42.8,3.23,45.6,4.21,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.565,0.0841,0.2035,0.7098,0.0196,0.3806,NA,0.75,NA,65.03399438,68.41346217,-0.491
Trinidad & Tobago,52,2004,1,43,21550.671,42.8,3.24,45.6,4.24,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5569,0.0877,0.1987,0.6899,0.0252,0.3599,NA,0.75,NA,64.14714551,67.67929433,-0.491
Trinidad & Tobago,52,2005,1,44,23485.53049,42.8,3.25,45.6,4.24,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5527,0.088,0.189,0.6823,0.0273,0.3518,NA,0.75,NA,63.73719691,67.42298618,-0.491
Trinidad & Tobago,52,2006,1,45,27264.77165,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5496,0.0915,0.1895,0.7084,0.02,0.3791,NA,0.75,NA,62.88467955,66.94225822,-0.491
Trinidad & Tobago,52,2007,1,46,29196.02348,NA,NA,NA,NA,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5623,0.0899,0.2087,0.7159,0.0178,0.3869,NA,0.75,NA,63.58469881,67.75388656,-0.491
Trinidad & Tobago,52,2008,1,47,30632.99209,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5566,0.0916,0.1994,0.7024,0.0217,0.3729,NA,0.75,NA,62.87965612,67.27038701,-0.491
Trinidad & Tobago,52,2009,1,48,29366.3564,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5426,0.0944,0.186,0.6777,0.0285,0.347,NA,0.75,NA,61.38969944,66.30120862,-0.491
Trinidad & Tobago,52,2010,1,49,30528.89314,NA,NA,NA,NA,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5426,0.0961,0.1943,0.6655,0.0316,0.334,NA,0.75,NA,61.39253913,66.1903732,-0.491
Trinidad & Tobago,52,2011,1,50,30887.9828,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5355,0.0999,0.1933,0.6732,0.0297,0.3422,NA,0.75,NA,60.46178588,65.47158663,-0.491
Trinidad & Tobago,52,2012,1,51,30063.32746,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5249,0.1029,0.1895,0.641,0.0376,0.3074,NA,0.75,NA,59.47311392,64.68712276,-0.491
Trinidad & Tobago,52,2013,1,52,30059.71565,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.535,0.1031,0.2013,0.657,0.0338,0.3248,NA,0.75,NA,59.94229276,65.15878778,-0.491
Trinidad & Tobago,52,2014,1,53,29698.56994,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5308,0.1037,0.202,0.6479,0.036,0.3149,NA,0.75,NA,59.53198047,64.94845477,-0.491
Trinidad & Tobago,52,2015,1,54,27397.2292,NA,NA,NA,NA,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5283,0.1052,0.1947,0.6447,0.0367,0.3114,NA,0.75,NA,59.13302693,64.62010339,-0.504
Trinidad & Tobago,52,2016,1,55,26389.74167,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5276,0.1057,0.1985,0.6365,0.0385,0.3026,NA,0.75,NA,58.84831125,64.56788813,-0.504
Trinidad & Tobago,52,2017,1,56,26342.61666,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5311,0.1035,0.1914,0.6242,0.0412,0.2891,NA,0.75,NA,59.02167753,64.88808108,-0.504
Trinidad & Tobago,52,2018,1,57,26880.63872,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5269,0.1037,0.1898,0.6159,0.0428,0.28,NA,0.75,NA,58.74748983,64.67006148,-0.504
Trinidad & Tobago,52,2019,1,58,26920.14473,NA,NA,NA,NA,0,0,0,-1.964,Latin America & Caribbean,1,0,0,0.5179,0.1039,0.183,0.6172,0.0425,0.2815,NA,0.75,NA,58.14430301,64.24670618,-0.504
Trinidad & Tobago,52,2020,1,59,25023.69525,NA,NA,NA,NA,1,0,1,-1.964,Latin America & Caribbean,1,0,0,0.5331,0.0932,0.1962,0.6173,0.0425,0.2815,NA,0.75,NA,59.27045757,66.03839639,-0.504
Barbados,53,1995,1,30,10078.57893,44.7,3.14,47.1,4.01,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,53,1996,1,31,10627.58845,44.7,3.12,47.1,4,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,53,1997,1,32,11282.39942,44.7,3.11,47.1,3.98,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,53,1998,1,33,11784.20407,44.7,3.12,47.1,3.99,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,53,1999,1,34,11944.6357,44.7,3.12,47.1,4.01,1,0,1,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,53,2000,1,35,12705.12287,44.7,3.15,47.1,4.01,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2001,1,36,12630.94304,44.7,3.15,47.1,4.03,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2002,1,37,12887.82622,44.7,3.15,47.1,4.05,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2003,1,38,13368.34994,44.7,3.17,47.1,4.04,1,0,1,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2004,1,39,13873.89609,44.7,3.17,47.1,4.03,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2005,1,40,14816.1173,44.7,3.19,47.1,4.02,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2006,1,41,16098.21053,44.7,3.17,47.1,4.02,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2007,1,42,16820.35328,44.7,3.17,47.1,4.01,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2008,1,43,17190.94622,44.7,3.16,47.1,3.99,1,0,1,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2009,1,44,16374.51507,44.7,3.13,47.2,3.99,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.915
Barbados,53,2010,1,45,16127.81138,44.7,3.1,47.2,3.97,0,0,0,-3.364,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,-1.32
Barbados,53,2011,1,46,16304.38242,44.6,3.17,47.1,4.03,0,0,0,-2.925,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32
Barbados,53,2012,1,47,15310.11393,44.4,3.24,46.9,4.08,0,0,0,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32
Barbados,53,2013,1,48,15334.82825,44.3,3.29,46.8,4.15,1,0,1,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32
Barbados,53,2014,1,49,15175.49564,44.1,3.34,46.7,4.21,0,0,0,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32
Barbados,53,2015,1,50,15510.66121,44,3.37,46.6,4.26,0,0,0,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32
Barbados,53,2016,1,51,15951.95868,43.8,3.43,46.5,4.33,0,0,0,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.094
Barbados,53,2017,1,52,15789.04116,43.7,3.49,46.4,4.38,0,0,0,-3.395,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,-1.094
Barbados,53,2018,1,53,16051.25581,NA,NA,NA,NA,1,0,1,-2.539,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.881
Barbados,53,2019,1,54,16300.42221,NA,NA,NA,NA,0,0,0,-2.9,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.901
Barbados,53,2020,1,55,13349.57038,NA,NA,NA,NA,0,0,0,-2.277,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.901
Dominica,54,1995,1,18,5229.008459,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,1996,1,19,5503.353312,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,1997,1,20,5751.847246,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,1998,1,21,6071.292796,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,1999,1,22,6212.180367,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2000,1,23,6516.29143,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2001,1,24,6652.963937,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2002,1,25,6551.185172,44.6,3.99,46.2,5.08,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2003,1,26,7070.25844,44.7,3.99,46.3,5.06,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2004,1,27,7451.808001,44.9,3.98,46.4,5.06,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2005,1,28,7713.174109,45,3.97,46.6,5.04,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2006,1,29,8300.628768,45.2,3.97,46.8,5.03,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2007,1,30,9054.993748,45.3,3.96,46.9,5.03,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2008,1,31,9884.011548,45.4,3.95,47,5.03,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2009,1,32,9840.238878,45.5,3.97,47.1,5.06,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2010,1,33,10017.76187,45.5,4.01,47.1,5.1,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2011,1,34,10199.12424,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2012,1,35,9946.830265,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2013,1,36,10145.91938,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2014,1,37,10909.37663,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2015,1,38,11141.2011,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2016,1,39,11949.53406,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2017,1,40,11304.04333,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2018,1,41,11804.34586,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2019,1,42,12892.0211,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,54,2020,1,43,10853.22835,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,1995,1,12,5244.905709,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,1996,1,13,5538.384652,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,1997,1,14,5887.290092,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,1998,1,15,6623.566267,46.2,3.64,47.7,4.59,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
Grenada,55,1999,1,16,7154.241881,46.2,3.61,47.7,4.58,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2000,1,17,7641.249426,46.1,3.62,47.6,4.6,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2001,1,18,7620.798346,45.9,3.63,47.6,4.61,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2002,1,19,7976.993849,45.8,3.63,47.5,4.6,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2003,1,20,8862.709776,45.8,3.62,47.5,4.62,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2004,1,21,9012.662648,45.7,3.62,47.4,4.61,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2005,1,22,10495.82836,45.6,3.61,47.3,4.62,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2006,1,23,10353.72049,45.5,3.59,47.3,4.61,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2007,1,24,11256.60551,45.4,3.56,47.2,4.61,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2008,1,25,11554.19864,45.3,3.55,47.2,4.6,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,36.6,NA,NA,NA
Grenada,55,2009,1,26,10838.42919,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2010,1,27,10863.481,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2011,1,28,11116.74789,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2012,1,29,11163.81531,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2013,1,30,11887.35788,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2014,1,31,13042.05562,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2015,1,32,14151.90107,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2016,1,33,15025.68384,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2017,1,34,16217.49985,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2018,1,35,17231.51223,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2019,1,36,17580.90071,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,55,2020,1,37,15283.25152,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,1995,1,17,8150.820009,46.1,3.46,48.7,4.26,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,42.6,NA,42.58,NA,NA,NA
St. Lucia,56,1996,1,18,8429.795062,46.1,3.47,48.7,4.27,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,1997,1,19,8403.367131,46.1,3.47,48.8,4.27,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,1998,1,20,8908.040443,46.2,3.47,48.8,4.27,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,1999,1,21,9160.358217,46.2,3.45,48.9,4.25,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2000,1,22,9265.146239,46.2,3.45,48.9,4.22,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2001,1,23,9062.021376,46.3,3.45,49,4.2,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2002,1,24,9173.640724,46.3,3.43,49,4.18,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2003,1,25,9673.424753,46.3,3.41,49.1,4.17,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2004,1,26,10570.77629,46.4,3.38,49.1,4.14,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2005,1,27,10749.90076,46.4,3.36,49.2,4.12,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2006,1,28,11621.25034,46.5,3.38,49.2,4.12,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2007,1,29,11971.26801,46.5,3.38,49.3,4.13,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA
St. Lucia,56,2008,1,30,12629.82331,46.5,3.44,49.3,4.2,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2009,1,31,12207.27014,46.5,3.51,49.3,4.24,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,56,2010,1,32,12412.87751,46.6,3.59,49.4,4.31,NA,NA,NA,NA,Latin America & Caribbean,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
